12883896306645215851_3747353902	sb_01_destroyedhighway_p01_e_nodelayer.bytes	28836	468
12887602184707757557_3747667597	1241104_04_s3_sb_02_trinityisland_p01_d.bytes	7329	1426
12891092994343059522_3519921916	6031407_eliminateraid_shirokuro_street_elasticarmor_torment.bytes	2143	754
12893834565854683115_1234912546	en0010_eliminate_elasticarmor_normal_2phase.bytes	949	453
12905127441564466870_2583284481	8283302_01_s3_boss_02_trinityisland_p01_d.bytes	2164	704
12908397897504976918_2687103821	1211102_01_s3_01_destroyedstreet_p01_d.bytes	7401	1458
1290885230315637439_1368169977	sb_01_shanhaijingstreet_p02_d_nodelayer.bytes	23212	185
12909709415281957980_3135262403	1242103_09_s3_boss_sb_02_trinityisland_p01_n.bytes	9011	1844
12910681943863639796_319982384	1201104_04_s3_03_sportscenter_p01.bytes	8166	1425
12913002426737081799_3972688669	8032108_04_s3_02_beach_p01_n.bytes	8936	1864
12913527843069139872_806895478	6031205_eliminateraid_shirokuro_street_heavy_extreme_start2phase.bytes	897	450
12918150645923109628_1097400207	8142312_01_s3_boss_sb_02_rainforest_p01_n.bytes	8437	1568
12921499007287206520_40920095	1022102_01_s2_01_park_p02_n.bytes	7300	1593
12926080636306697216_435032203	8082108_01_s2_02_hotsprings_p01_d.bytes	6986	1541
12932178898116687527_552591268	sb_02_harbor_p01_d.bytes	2181880	586506
12932805058964481294_2115012207	hovercrafttestinsane.bytes	2876	1062
12939566998500801486_1457857764	1021206_01_s3_01_market_p02_d.bytes	8863	1677
12942218687415133599_932140520	8432309_01_s3_03_buildinghallway_p01_n.bytes	7822	1435
12942547022569564305_521687871	1071102_03_s3_03_school_p02_d.bytes	10008	2031
12943391887042525656_4271655478	en0008_lightarmor_fifthsection.bytes	4151	1175
12949806830883253135_1244055174	1181104_02_s3_01_ruins_p02_d.bytes	7320	1422
12950866354819865891_875624008	208207_raid_goz_outdoor_torment.bytes	13374	1431
12953164067002861855_872677621	6071307_eliminateraid_hod_street_unarmed_torment_start3phase.bytes	1568	672
1295353462743296273_1233180568	822211110_s2_03_52301_p02_d.bytes	8943	1878
1295423989200640603_2904458785	205106_raid_kaitengerraid_street_insane.bytes	4801	1431
12956540677296003950_2200259791	8061106_02_s3_03_insidecruiseship_p01_d.bytes	9172	1801
12960690108562454177_3402768247	9958_newleveltest.bytes	9086	1452
12962237885551215077_4029157145	8082307_01_s3_boss_02_hotsprings_p02_d.bytes	7487	1521
12963154192929451423_2664678552	1262102_05_s3_sb_03_trinitychurch_p02_n.bytes	6816	1275
12967076628674527127_3625572369	sb_02_rainforest_p02_d_nodelayer.bytes	29572	250
12967736568425370181_2912844784	1111105_06_s3_boss_01_mainstreet_p02_d.bytes	8108	1557
12969339722337184852_578788559	270301_worldraid_en0020_street_b_start2phase.bytes	6200	1269
12969498558749007291_1145887215	6073301_eliminateraid_hod_indoor_unarmed_normal_start4phase.bytes	1141	520
12969995514855769858_2190621646	6041407_eliminateraid_hieronymus_street_elasticarmor_torment_start2phase.bytes	1990	767
12971433897431062985_776941668	8434311_01_03_milleniumunderground_p01_d.bytes	1149	566
1297218763878195021_1575199132	8312307_01_s3_01_mainstreet_p02_d.bytes	9697	1919
12976039839291203102_2436420250	1071101_04_s3_boss_03_school_p01_d.bytes	10987	2280
12978624065415452841_407318055	en0006_eliminate_heavyarmor_insane_2phase.bytes	2567	885
1298314115317164925_2511335609	8082112_03_s3_02_hotsprings_p02_d.bytes	7491	1486
12983989160591976976_3384999784	sb_01_mainstreet_p02_n_s_nodelayer.bytes	29572	522
12984699756519441878_2644256422	1111102_04_s3_01_highway_p02_d.bytes	6045	1004
12989586348189743138_446313782	en0010_hard.bytes	2144	781
12992243299108127932_4017795342	30404_s3_boss_03_destroyedhighway_p01_n.bytes	9130	2208
12992503018677244295_4116566092	sb_01_milleniumskyscraper_p01_d.bytes	1084212	284069
12996734138798423252_3131300923	8202301_01_s3_02_newyearpath_p02_d.bytes	10969	2113
12998183989948927658_3227133794	6062103_eliminateraid_perorozilla_outdoor_light_veryhard_start2phase.bytes	9619	1319
13001020589336171669_330550910	1121103_01_s2_03_underground_p01_d.bytes	9449	1861
13004571167701581999_265018038	1202103_09_s3_boss_03_buildinghallway_p01_n.bytes	7889	1446
13004809016005705662_2589199487	1121103_04_s3_03_underground_p02_d.bytes	11510	2136
1300599966438377894_2751351947	400030424_s1_03_hieronymus_p01_d.bytes	6440	1350
13007114432686518194_3217883947	1121204_01_s3_03_subway_p01_d.bytes	10570	2129
13010353106869945130_905577426	6102304_eliminateraid_hovercraft_outdoor_unarmed_hardcore_start2phase.bytes	1547	642
13016688721096172947_1295388332	rb_03_en002_p01_d_nodelayer.bytes	33852	250
1301852508373098450_671908576	8612309_01_sb_02_harbor_p02_d.bytes	7454	1568
13019146973615949772_290228561	6073101_eliminateraid_hod_indoor_light_normal.bytes	7115	2145
13019357332529674410_26538546	6052105_eliminateraid_kaitengerraid_outdoor_light_extreme.bytes	5882	1584
13019553095453085789_2427883315	8172302_01_s3_sb_01_stadium_p01_d.bytes	8310	1462
13028941177211028396_3918727869	6071104_eliminateraid_hod_street_light_hardcore_start4phase.bytes	1147	531
13029389412904100619_1410224465	81523213_s2_03_insidecruiseship_p02_d.bytes	5752	1219
13030611189681985598_2909719983	822231110_s2_02_52201_p01_d.bytes	9431	1802
13034601865299568567_3092424982	6052202_eliminateraid_kaitengerraid_outdoor_heavy_hard_start2phase.bytes	1831	716
13040570696795862857_1913439112	sb_02_frozensea_p02_n_nodelayer.bytes	29492	188
1304095115332026109_2050131676	sb_01_wildhuntstreet_p02_n.bytes	2482384	656133
13046059172088701014_2725646568	en0006_lunatic.bytes	3773	1032
13049512391297453635_1027582916	8392302_01_s3_01_shanhaijingstreet_p02_d.bytes	5871	1169
13050682516756494872_3141662576	9929_kunekune_test.bytes	1094	380
1305343563405706208_569576074	8032306_01_s3_boss_02_beach_p01_n.bytes	9519	2014
1305364325175488464_681085120	8291310_01_s3_boss_02_snowmountain_p02_d.bytes	3638	950
13061112668728038151_3725449192	8092308_01_s3_02_newyearpath_p02_d.bytes	7991	1525
1306133703368365755_705152322	8161306_01_s3_01_backstreet_p02_n.bytes	10511	2252
1306784681204497152_3813981882	1071206_01_s3_03_subway_p02_d.bytes	10585	2067
13070950631469906069_3259118094	8311306_01_s3_03_underground_p02_d.bytes	8711	1506
13073321024651762559_2418034802	6073301_eliminateraid_hod_indoor_unarmed_normal_start3phase.bytes	1565	669
13079816180404186014_3737080419	1191104_02_s3_02_deserttrack_p01_d.bytes	6729	1312
13082227980179724250_2831701856	208201_raid_goz_indoor_normal.bytes	12641	1332
13086615377630657762_3198915757	1171104_01_s3_03_insidecruiseship_p02_d.bytes	7013	1397
13092643810861027985_426782203	81541213_s2_02_resort_p02_d.bytes	6985	1364
13093394368754950081_940343703	1281102_01_s3_sb_01_hyakkiyakostreet_p01_d.bytes	7258	1436
13093396027357242698_3558509016	1141104_02_s3_03_ruinedschool_p01_d.bytes	9687	1844
1309927259177476019_1633310756	6073206_eliminateraid_hod_indoor_heavy_insane_start3phase.bytes	1574	676
13106878744274822586_3011239678	210201_raid_hovercraft_outdoor_normal.bytes	2876	1029
13107109179780047673_603400857	6022402_eliminateraid_chesed_outdoor_elasticarmor_hard.bytes	15538	1926
13111219487643609898_892065660	6102104_eliminateraid_hovercraft_outdoor_lightarmor_hardcore_start2phase.bytes	1550	641
13112683567368774076_1921116200	8141305_01_s3_03_underground_p01_d.bytes	6569	1294
13114518669618516320_2947428803	sb_03_abandonedtunnel_p01_d_lore_nodelayer.bytes	54496	305
1311608727427683639_3230623556	8202302_01_s3_02_newyearpath_p01_d.bytes	10650	2010
13121240527390025432_449430490	9101_000_01_stadium_p01_d_04.bytes	1676	570
13137247045863170958_2726286150	207105_raid_hod_street_extreme_start4phase.bytes	1136	520
13139330346199478667_974645137	en0013_hardcore_3phase.bytes	1156	524
1314065000274346521_1982501276	newleveltest_9574_excams.bytes	2973	824
13148888108542160577_2268829441	255202_worldraid_binah_outdoor_hard_start3phase.bytes	1719	710
13152901691709922115_1983269745	1282103_02_s3_sb_01_hyakkiyakostreet_p01_n.bytes	7623	1488
13154289791583929413_2896277345	6071106_eliminateraid_hod_street_light_insane.bytes	7124	2154
13155555201412706693_1610373145	202205_raid_chesed_outdoor_extreme_start2phase.bytes	812	371
13159232145074599678_1387333908	8122304_01_s3_sb_03_trinitychurch_p02_d.bytes	9998	1761
13160074223400865786_1222923666	257106_worldraid_hod_street_insane.bytes	7083	2143
13160841442935295040_455008448	1041204_01_s3_02_riverside_p02_d.bytes	7401	1643
1316276241390189173_4083150686	sb_02_excavation_p01_n.bytes	1298380	347866
13166602732322350269_3444895048	400040222_s3_03_basement_p02_d.bytes	3459	1243
13168269243153631640_1288062378	838430301_dc_02_beachstage_03.bytes	5195	1142
13170659191289890311_2503013846	1161102_04_s3_02_riverside_p02_d.bytes	10101	2149
13177199701091139285_1964751934	1121103_05_s3_boss_03_underground_p01_d.bytes	11152	2011
13177910211192149793_3939370458	8092312_01_s3_boss_02_newyearpath_p02_n.bytes	7995	1523
13179030439495324468_3192332723	206204_raid_perorozilla_outdoor_hardcore.bytes	9454	1299
1318101557041066986_789885345	6011401_eliminateraid_binah_street_elasticarmor_normal_start2phase.bytes	2647	1014
13182776585478524182_1041603560	257102_worldraid_hod_street_hard_start4phase.bytes	1131	511
13184703806476349215_2930685257	1091103_04_s3_01_park_p01_d.bytes	9257	1865
13186434295509540731_1370637978	267103_en0013_street_c_3phase.bytes	1147	521
13187862841441081731_1923184978	sb_03_trinitychurch_p01_n_nodelayer.bytes	16976	235
13191277279987866201_458065104	8082108_05_s3_02_hotsprings_p02_d.bytes	9757	1949
13197211140660650430_1256549435	8052312_01_s3_boss_01_shanhaijingstreet_p02_d.bytes	10585	2065
1320054391412805243_429517980	sb_01_hyakkiyakotraditionalstreet_p02_n_nodelayer.bytes	25084	186
13209350590322120477_4221651082	8523301_01_sb_02_snowmountain_p01_d.bytes	99273	1301
13211359299081869136_2330447300	270301_worldraid_en0020_street_a_start2phase.bytes	6200	1270
13211822575753376233_2481810789	8263102_04_s3_01_shanhaijingstreet_p02_n.bytes	9786	2146
13212034882738485214_3526755153	6071406_eliminateraid_hod_street_elastic_insane_start4phase.bytes	1146	527
13213488026874418597_3451317014	1171103_05_s3_03_insidecruiseship_p02_d.bytes	9280	1882
13213526631470689506_2142430526	6031304_eliminateraid_shirokuro_street_unarmed_hardcore.bytes	2128	750
13216326656814994912_1399579835	1052101_03_s3_boss_02_deserttrack_p01_n.bytes	10056	1871
13216474592947634618_185408507	test_01_reainforest_p01_many.bytes	5180	1100
13219694476672739527_235191428	9103_000_01_stadium_p01_d_03.bytes	1691	574
13219949171072554989_2716643278	6011302_eliminateraid_binah_street_unarmed_hard_start3phase.bytes	1150	541
13221766041485380820_3929662889	8272304_01_s3_02_harbor_p02_d.bytes	9548	1899
13221767975689581898_889976191	8263305_01_s3_boss_01_shanhaijingstreet_p02_n.bytes	9662	1698
13222992385019255237_740566401	1161204_01_s3_02_excavation_p01_d.bytes	6549	1384
13223519104462314955_3448404001	6041205_eliminateraid_hieronymus_street_heavyarmor_extreme.bytes	4293	1263
13225270155296811401_941035630	test_trinity_church_test01_little.bytes	6396	1349
13225580723753383354_2835569299	1161205_01_s3_02_riverside_p02_d.bytes	6690	1460
13225923113225297091_4172222303	1211102_03_s3_01_destroyedstreet_p01_d.bytes	10476	2039
13231116924029112914_3280821339	400040219_s3_03_underground_p02_d.bytes	9102	1576
13236038531798039935_919428573	6063207_eliminateraid_perorozilla_indoor_heavy_torment_start3phase.bytes	9807	1331
13237330264983509485_3802220003	6063206_eliminateraid_perorozilla_indoor_heavy_insane_start3phase.bytes	9606	1323
13237599387677909526_634077288	sb_02_temp65_p01_d_test_nodelayer.bytes	49648	336
13241917878651300574_591837140	1271102_06_s3_boss_sb_02_trainroof_p01_d_nosidetrain.bytes	6000	1147
13245527834818935793_3603799260	6023103_eliminateraid_chesed_indoor_lightarmor_veryhard.bytes	14683	1780
13245932542588469846_1242043108	1021105_02_s3_01_mainstreet_p02_d.bytes	8916	1699
13246144915377267039_1118211282	1251105_06_s3_boss_sb_01_destroyhyakkiyakomatsuri_p02_d.bytes	7549	1607
13246799348009315216_741574076	207108_raid_hod_street_lunatic_start2phase.bytes	5486	1618
13252747571586454823_1496896455	1301101_04_s3_sb_01_wildhuntstreet_p01_d.bytes	6618	1306
13254283365812421610_822685377	6071403_eliminateraid_hod_street_elastic_veryhard_start4phase.bytes	1149	533
1325535495624852305_359061235	1241102_03_s3_sb_02_trinityisland_p01_d.bytes	7544	1393
13260628529756309164_2944086838	8193104_04_s3_01_highway_p01_d_s.bytes	9704	1967
13260836363144560993_3951988668	9321_000_01_sportscenter_p01_d_02.bytes	4106	1135
13262510311116457687_599017998	8193104_05_s3_01_highway_p02_d_s.bytes	10003	2029
13267982877341031162_3775177477	8461305_01_sb_02_cargostation_p01_d.bytes	8752	1895
13268583378415263557_2663435389	en0010_eliminate_heavyarmor_normal_2phase.bytes	945	451
13268606357891017280_1231238844	32103_s3_boss_03_sweeperfactory_p01_d.bytes	13725	1587
13268975795433879374_585864726	sb_02_newyearpath_p02_n.bytes	1298376	417182
13271479024779446609_3488563931	rb_01_en0015_p01_d.bytes	516888	131901
13271848343143696176_882833121	8121308_01_s3_sb_03_trinitychurch_p01_n.bytes	9533	1791
13272113438295731957_1496035200	6073207_eliminateraid_hod_indoor_heavy_torment_start2phase.bytes	5615	1625
13273688386552500347_165808999	1082101_02_s3_03_munitionsfactory_p01_n.bytes	9649	1533
13273996745269691478_3749599083	8182310_01_s3_boss_02_playground_p02_n.bytes	6503	1319
1327730761220330718_2127358404	1211103_01_s3_01_ariusstreet_p01_d.bytes	7681	1557
13281458710249064064_1638990912	201206_raid_binah_outdoor_insane_start3phase.bytes	1819	730
13283098282832364141_282548074	8043203_01_s3_02_beach_p01_n.bytes	9096	2011
13284454957392440662_601262878	1171102_04_s3_03_insidecruiseship_p02_d.bytes	7334	1409
13284999002720344682_3857121092	8141307_01_s3_02_desertisland_p02_d.bytes	7770	1467
1328893033341675174_3592336039	8133102_01_s3_01_hyakkiyakomoviestreet_p01_n.bytes	7551	1416
13295927508767256914_3195200498	character_resource_test_02.bytes	1246	446
13298521434649249600_3428414369	1111102_03_s3_01_highway_p02_d.bytes	5453	1006
13303451204930773620_2762970058	6082302_eliminateraid_goz_outdoor_unarmed_hard_start2phase.bytes	826	367
13305425502512576478_1159603520	sb_01_market_p02_d_s.bytes	1298356	341253
13306778005625241426_3329879449	1131101_03_s3_01_slumpia_p01_d.bytes	7737	1492
13313027801058647154_112711599	9120_000_03_sportscenter_p01_04.bytes	1685	575
13313347618594066277_16561287	8503304_01_sb_01_wildhuntstreet_p01_d.bytes	1526	483
13313673145720327624_3636400816	400020213_s3_03_underground_p02_n.bytes	8397	1634
13314172016541878489_2465727687	en0011_test_cambackup.bytes	9026	2460
13315217241324358437_1993059040	1011204_01_s2_01_market_p01_d.bytes	7550	1636
13317196266503617894_2489829743	6063303_eliminateraid_perorozilla_indoor_unarmed_veryhard_start2phase.bytes	9496	1324
13318885407791753946_3239091309	201204_raid_binah_outdoor_hardcore.bytes	6960	2196
13320165851718154383_3421230306	8043201_01_s3_01_gehennaslum_p02_n.bytes	7279	1585
13328419298189977399_420457461	6031205_eliminateraid_shirokuro_street_heavy_extreme.bytes	2132	752
13332034972386479713_4157219455	8122301_01_s3_sb_03_trinitychurch_p01_d.bytes	9423	1727
13332382797594629753_3088372056	6062201_eliminateraid_perorozilla_outdoor_heavy_normal_start3phase.bytes	9623	1311
13337029564527134732_983864127	1021103_01_s1_01_market_p01_d.bytes	4750	1108
13338220404719715430_1458351661	tunneltest04.bytes	449	217
13345271456633398130_2001795296	205105_raid_kaitengerraid_street_extreme.bytes	4801	1429
13351260474306288165_3939575939	208308_raid_goz_indoor_lunatic.bytes	12754	1397
13355086699907806048_882369125	1261104_06_s3_boss_sb_03_trinitychurch_p01_d.bytes	6864	1314
13360285406787028245_4115107414	8162303_01_s3_01_park_p01_d.bytes	6589	1365
13365284812305302754_201244603	253103_worldraid_shirokuro_street_veryhard_start2phase.bytes	886	444
13366057949057087010_3895802056	8463304_01_sb_02_cargostation_p01_n.bytes	8580	1788
13366347269395490488_1155095023	6071106_eliminateraid_hod_street_light_insane_start3phase.bytes	1574	677
13367356578296378377_2137548764	1252102_02_s3_sb_01_hyakkiyakomatsuri_p02_n.bytes	10293	1926
13368903518483850567_4163574401	8193102_05_s3_01_market_p01_d_s.bytes	11284	2119
13370098312478545153_4057855751	1011102_01_s2_01_market_p01_d.bytes	7064	1552
13373452085034166693_2530754729	1051101_03_s3_boss_02_deserttrack_p01_d.bytes	10228	1862
13373603634696165067_4064016248	207101_raid_hod_street_normal_start2phase.bytes	5468	1618
13374126498995864451_686717655	8022106_01_s2_01_market_p01_n_s.bytes	8700	1839
13374338969818135923_1424242385	8052311_01_s3_boss_01_shanhaijingstreet_p01_d.bytes	10736	2133
13374421451912751725_3530658118	1201103_01_s3_03_buildinghallway_p01_d.bytes	6645	1284
1337487922960226023_1192228883	32110_s3_boss_03_sweeperfactory_p01_d.bytes	10432	1668
13378994762254905213_3677622818	206207_raid_perorozilla_outdoor_torment_start3phase.bytes	9693	1319
13379615654111060865_887698100	822421210_s2_03_52302_p01_d.bytes	8714	1850
13380919637990015554_3933265969	6071201_eliminateraid_hod_street_heavy_normal_start3phase.bytes	1575	678
13382580143743412317_785935962	en0010_eliminate_elasticarmor_torment_2phase.bytes	951	454
13384341427287229884_2258397795	9110_000_02_playground_p01_01.bytes	1685	574
13384928443601907167_3682781169	6071101_eliminateraid_hod_street_light_normal_start3phase.bytes	1575	678
13386546842582468058_1259098610	6012402_eliminateraid_binah_outdoor_elasticarmor_hard_start2phase.bytes	3647	1311
1338794728797649469_2784072699	8023101_07_s3_boss_02_snowmountain_p02_d.bytes	9225	1840
13390385366897763000_1175226361	401000216_s3_01_destroyedstreet_p01_e.bytes	8722	1785
13390766047284777475_331267418	en0010_hardcore.bytes	2152	786
1339226840106229903_2048839328	8192303_01_s3_01_market_p01_d_s.bytes	11706	2296
13395389850872244687_2818295391	sb_03_milleniumdatacenter_p01_d.bytes	277732	72524
133954469808574850_41907270	sb_01_slumpia_p02_d_nodelayer.bytes	28976	166
13396066755369065053_357227123	8032104_03_s3_02_beach_p01_d.bytes	8937	1844
13398390916966574027_3245783669	rb_03_hieronymus_p01_d_scenario.bytes	889060	225262
13398684197893050274_4079697143	207106_raid_hod_street_insane_start2phase.bytes	5474	1615
13406564295256615106_748308581	sb_01_gehennaslum_p03_d.bytes	1810660	548575
13408018596828784224_713126163	8402308_01_s3_01_shanhaijingstreet_p02_d.bytes	5870	1200
13408178510858800117_203935667	208302_raid_goz_indoor_hard_start2phase.bytes	747	336
13409038394827959375_4150653837	en0013_insane_2phase.bytes	2399	779
13412480753351218733_1683670917	8352302_01_s3_hyakkiyakomatsuri_p01_d.bytes	11736	2162
13416413677580605151_3351770026	8293304_01_s3_boss_01_redwinterstreet_p01_n.bytes	21761	4119
13419679181149157108_1701902400	1022101_02_s3_01_park_p01_n.bytes	7733	1553
1342115762584732342_1772061755	6033201_eliminateraid_shirokuro_indoor_heavy_normal.bytes	2142	747
1342256521966405379_4166295136	1101104_06_s3_boss_01_ruins_p02_d.bytes	9398	1885
13424963034037039657_4141513353	32104_s3_boss_03_sweeperfactory_p01_d.bytes	13725	1589
13437623213887016592_1889407602	206301_raid_perorozilla_indoor_normal.bytes	9456	1303
13438416791913106582_3101385045	en0010_eliminate_elasticarmor_hardcore.bytes	2178	793
1343853926561835989_2252453258	1211103_05_s3_01_ariusstreet_p01_d.bytes	9900	2302
13438644673673481960_4270675907	8103102_05_s3_01_destroyedhighway_p02_n.bytes	8812	1772
1343873664023952722_1650208640	1102102_02_s2_01_ruins_p01_n.bytes	8129	1690
13439621669221239987_2296864372	8472308_01_sb_02_beach_p02_d.bytes	7285	1515
13439841985969792679_702500741	1171103_06_s3_boss_03_insidecruiseship_p02_d.bytes	9433	1894
13448891640100783233_1766352686	8093102_06_s3_boss_02_newyearpath_p02_n.bytes	8006	1545
13451798272828929947_3660557098	8323303_01_02_forestriver_p01_n.bytes	15799	2701
1345313979108966275_2128407563	530101_arena_indoor_stage01.bytes	926	411
13456664442856455661_1461102000	1141105_03_s3_03_ruinedschool_p01_d.bytes	9688	1811
13466155203385601395_1764339843	6012407_eliminateraid_binah_outdoor_elasticarmor_torment_start2phase.bytes	3650	1313
1346686785730351630_578353388	1212102_02_s3_01_destroyedstreet_p01_n.bytes	7724	1501
13476518874366808132_1197749835	sb_03_engineerlab_p01_d_nodelayer.bytes	26844	167
13485061019743676614_2072203782	400030216_s3_03_school_p01_n.bytes	6421	1315
13486133027476022610_548173982	6102305_eliminateraid_hovercraft_outdoor_unarmed_extreme_start2phase.bytes	1544	642
13488906422845437401_965631508	6083107_eliminateraid_goz_indoor_light_torment_start2phase.bytes	754	347
13506182255290153612_2579188603	6102106_eliminateraid_hovercraft_outdoor_lightarmor_insane_start2phase.bytes	1544	639
13507677112290891717_1625138177	6063301_eliminateraid_perorozilla_indoor_unarmed_normal.bytes	9488	1308
13508773396594487738_4272725452	8022107_01_s2_01_redwinterstreet_p01_n.bytes	8623	1734
13508873696394316558_2847131233	1301101_03_s3_sb_01_wildhuntstreet_p02_d.bytes	5725	1290
13511677859016529398_2192403597	6022106_eliminateraid_chesed_outdoor_lightarmor_insane_start2phase.bytes	822	383
13517826347206125704_2224771256	202207_raid_chesed_outdoor_torment_start2phase.bytes	812	370
13518711714888196458_689936830	rb_01_en0021_p01_d_nodelayer.bytes	63208	111
13522990392450511472_783935512	8033103_01_s3_02_beach_p02_d.bytes	8638	1874
13523671594253348889_2258063723	9122_000_03_sportscenter_p01_02.bytes	1673	567
1352908967114991395_3024364615	1161105_03_s3_02_excavation_p01_d.bytes	10125	2193
13530570182628248346_1838197698	en0006_eliminate_unarmed_normal_2phase.bytes	2551	883
13531216819803866136_4051367213	1252103_02_s3_sb_01_destroyhyakkiyakomatsuri_p01_n.bytes	7165	1473
13531674838767975028_448636128	8203303_01_s3_boss_02_excavation_p01_n.bytes	17071	2124
1353539618893674165_384650487	1221105_05_s3_02_resort_p02_d.bytes	8287	1530
1353568816186033304_1775016998	6023207_eliminateraid_chesed_indoor_heavyarmor_torment_start2phase.bytes	822	381
13540079839530592541_2578760982	8033103_07_s3_02_beach_p02_d.bytes	8905	1945
13540375820943814026_985030535	c_sb_01_wildhuntstreet_p01_tc.bytes	5374	1020
13545752890504142645_968197555	1152103_06_s3_01_mainstreet_p01_n_s.bytes	10490	1937
1354859186117824356_2730855117	6041406_eliminateraid_hieronymus_street_elasticarmor_insane_start2phase.bytes	1987	766
13548853535222938349_1559219707	8482308_01_sb_01_park_p01_n.bytes	8564	1782
13550127871576701056_923719902	6051302_eliminateraid_kaitengerraid_street_unarmed_hard.bytes	4836	1435
13551938500319465063_3448030078	8452302_01_sb_02_playground_p02.bytes	6429	1464
13554691686220728344_1583830603	1272101_02_s3_sb_02_trainroof_p01_n_nosidetrain.bytes	6232	1156
13555142720758988422_90384491	6071302_eliminateraid_hod_street_unarmed_hard.bytes	7053	2153
13556954448204147778_1357767608	8182312_01_s3_boss_03_sportscenter_p02_n.bytes	7935	1455
135570442422478121_2979509659	8132311_01_s3_boss_01_hyakkiyakomoviestreet_p01_n.bytes	7533	1451
13559354992953925988_3971365456	1252102_06_s3_sb_01_hyakkiyakomatsuri_p01_n.bytes	12949	2399
1355970393657193382_2550036239	8582305_01_sb_01_park_p02_d.bytes	5939	1187
13561665581104845172_3891168430	203105_raid_shirokuro_street_extreme_start2phase.bytes	887	445
13562490976471971562_1840250206	9959_newleveltest.bytes	27232	2183
13573544743840938620_2413333723	205102_raid_kaitengerraid_street_hard_start2phase.bytes	1437	633
13573588126886083464_2343661799	6012306_eliminateraid_binah_outdoor_unarmed_insane_start2phase.bytes	3644	1309
13577039440828570428_1705664396	400010321_s3_02_trainroof_p01_d_nosidetrain.bytes	10535	1894
13579349789991061470_1961109833	1291103_05_s3_sb_02_cargostation_p01_d.bytes	7465	1743
13586165231275723127_2759201209	6011302_eliminateraid_binah_street_unarmed_hard_start2phase.bytes	2640	1001
1358720985272916722_3569638465	8291311_01_s3_boss_02_snowmountain_p01_d.bytes	3278	949
13587621752210083599_238479062	208301_raid_goz_indoor_normal.bytes	12538	1385
13589202265658477881_2195696069	1071208_01_s3_03_subway_p01_d.bytes	10528	2075
13592440879771406376_353768586	1191102_03_s3_02_deserttrack_p01_d.bytes	9320	1878
13594224109441147584_1153680522	en0006_eliminate_lightarmor_veryhard.bytes	3755	1030
13596638256612577325_1281796503	8335301_01_03_underground_p01_d.bytes	12423	2382
13599636844465572672_2864832527	6073106_eliminateraid_hod_indoor_light_insane_start2phase.bytes	5603	1619
13600156133847840677_2527642531	8382312_01_s3_02_resort_p02_n.bytes	6559	1234
13600264554765246336_1565103947	208305_raid_goz_indoor_extreme.bytes	12539	1389
13601326484152607572_1470029298	209306_raid_en0005_indoor_insane.bytes	8479	1572
13601751572555846097_682917984	8392309_01_s3_01_shanhaijingstreet_p01_n.bytes	6660	1350
13604054187902065608_2087054090	1081101_01_s2_03_munitionsfactory_p01_d.bytes	8526	1394
13604230201380749397_3881684564	205107_raid_kaitengerraid_street_torment_start2phase.bytes	1440	639
13615161737954205991_771783523	sb_01_wildhuntstreet_p02_d.bytes	2482384	656133
13615378434979681059_3076771361	8172306_01_s3_sb_01_stadium_p01_d.bytes	8310	1462
1361826436250201485_82569295	en0008_lightarmor_fourthsection.bytes	4155	1176
13618809216919131283_4192524473	81522213_s2_02_desertisland_p02_d.bytes	7531	1458
13625846251658568976_2308271017	530201_arena_indoor_stage01.bytes	1887	683
1362731466440301941_2116154857	1202102_04_s3_03_sportscenter_p01.bytes	7585	1405
13628262896232563402_1328849779	8401309_01_s3_01_shanhaijingstreet_p01_d.bytes	5231	1240
13637561626630149040_2175609776	sb_02_excavation_p02_d.bytes	1298368	356729
13639663565818593003_1917321689	6023307_eliminateraid_chesed_indoor_unarmed_torment_start2phase.bytes	819	386
13640524386960842225_821380979	8063204_01_s3_boss_03_insidecruiseship_p02_n.bytes	9930	1935
13644596347469787573_933436916	8211303_event821_shirokuro_street_hardcore.bytes	2961	965
1365007592442030487_2866473666	1041208_01_s3_02_desertcity_p01_d.bytes	8600	1706
13651000134279233004_324545474	1192103_01_s3_02_snowmountain_p02_n.bytes	7017	1374
13651227607950115332_1668409388	8472310_01_sb_02_resort_p01_d.bytes	7724	1451
136524468915686366_1998423766	8263303_01_s3_boss_01_shanhaijingstreet_p01_d.bytes	1997	734
13655486639171540820_3857392276	8243102_06_s3_boss_sb_01_mainstreet_p02_d.bytes	10637	1986
13659875254296930933_2711015796	263103_worldraid_kether_street_c_start2phase.bytes	1683	632
13664486321445869144_1274026127	6041107_eliminateraid_hieronymus_street_lightarmor_torment_start2phase.bytes	1986	758
13668519108034101062_1131299740	9221_000_03_sportscenter_p01_04.bytes	6466	1253
13669139642896281648_246924820	sb_01_destroyedhighway_p01_d.bytes	1026904	275554
13678796200324125855_2439575759	6022302_eliminateraid_chesed_outdoor_unarmed_hard.bytes	15163	1918
1368275870753161505_331720236	1222103_05_s3_02_resort_p02_n.bytes	8123	1507
13683926219337150735_645150440	1091104_06_s3_boss_01_park_p02_d.bytes	9877	1981
13694038761539490735_665019789	81531212_s2_01_shanhaijingstreet_p01_d.bytes	7194	1564
13696751504492348765_1405416364	9000_000_01_stadium_p01_d_01.bytes	9262	1231
13697290421792434209_1933623214	1181101_01_s3_01_ruins_p01_d.bytes	7125	1353
